130;SC3005291317;Leonardo Pereira Silva SILVA;SUP.07989 (DOOS4);4;Desenvolvimento Orientados a Objetos;Regular
131;SC3005291317;Leonardo Pereira Silva SILVA;SUP.07990 (IHCS4);4;Interface Humano-Computador;Regular
132;SC3005291317;Leonardo Pereira Silva SILVA;SUP.07996 (PDMS5);5;Programação para Dispositivos Móveis;Regular
133;SC3005291317;Leonardo Pereira Silva SILVA;SUP.07998 (RC2S5);5;Redes de Computadores II;Regular
134;SC3005291317;Leonardo Pereira Silva SILVA;SUP.07997 (PW4S5);5;Programação para Web IV;Regular
135;SC3005291317;Leonardo Pereira Silva SILVA;SUP.07994 (GPSS5);5;Gestão de Projetos de Software;Regular
136;SC3005291317;Leonardo Pereira Silva SILVA;SUP.07999 (TC1S5);5;Tópicos em Computação I;Regular
137;SC3005291317;Leonardo Pereira Silva SILVA;SUP.07995 (ESTS5);5;Probabilidade e Estatística;Regular
138;SC3005291317;Leonardo Pereira Silva SILVA;SUP.08002 (FAIS6);6;Finanças e Análise de Investimentos;Regular
139;SC3005291317;Leonardo Pereira Silva SILVA;SUP.08005 (TC2S6);6;Tópicos em Computação II;Regular
140;SC3005291317;Leonardo Pereira Silva SILVA;SUP.08001 (CSSS6);6;Computação, Sociedade e Sustentabilidade;Regular
141;SC3005291317;Leonardo Pereira Silva SILVA;SUP.08000 (SEGS6);6;Auditoria e Segurança de Sistemas;Regular
142;SC3005291317;Leonardo Pereira Silva SILVA;SUP.08004 (PRSS6);6;Projeto de Sistemas;Regular
143;SC3005291317;Leonardo Pereira Silva SILVA;SUP.08003 (EMPS6);6;Empreendedorismo;Regular
144;SC3000800317;Felipe Trujilo Amanda;SUP.04856 (IGTT1);1;INGLÊS TÉCNICO;Regular
145;SC3000800317;Felipe Trujilo Amanda;SUP.04854 (FMTT1);1;FUNDAMENTOS DE MATEMÁTICA;Regular
146;SC3000800317;Felipe Trujilo Amanda;SUP.04857 (LOGT1);1;LÓGICA DE PROGRAMAÇÃO;Regular
147;SC3000800317;Felipe Trujilo Amanda;SUP.04860 (FOCT2);2;ADMINISTRAÇÃO FINANCEIRA, ORÇAMENTÁRIA E CONTÁBIL;Regular
148;SC3000800317;Felipe Trujilo Amanda;SUP.04858 (BD1T2);2;BANCO DE DADOS I;Regular
149;SC3000800317;Felipe Trujilo Amanda;SUP.04862 (LP1T2);2;LINGUAGEM DE PROGRAMAÇÃO I;Regular
150;SC3000800317;Felipe Trujilo Amanda;SUP.04866 (LP2T3);3;LINGUAGEM DE PROGRAMAÇÃO II;Regular
151;SC3000800317;Felipe Trujilo Amanda;SUP.04865 (GPST3);3;GESTÃO DE PROJETOS DE SISTEMAS;Regular
152;SC3000800317;Felipe Trujilo Amanda;SUP.04867 (PEST3);3;ESTATÍSTICA;Regular
153;SC3000800317;Felipe Trujilo Amanda;SUP.04864 (EPOT3);3;ESTRUTURA DE DADOS, PESQUISA E ORDENAÇÃO;Regular
154;SC3000800317;Felipe Trujilo Amanda;SUP.04863 (BD2T3);3;BANCO DE DADOS II;Regular
155;SC3000800317;Felipe Trujilo Amanda;SUP.04868 (AOOT4);4;ANÁLISE ORIENTADA A OBJETO;Regular
156;SC3000800317;Felipe Trujilo Amanda;SUP.04870 (OPET4);4;PESQUISA OPERACIONAL;Regular
157;SC3000800317;Felipe Trujilo Amanda;SUP.04871 (RC1T4);4;REDES DE COMPUTADORES I;Regular
158;SC3000800317;Felipe Trujilo Amanda;SUP.04869 (LP3T4);4;LINGUAGEM DE PROGRAMAÇÃO III;Regular
159;SC3000800317;Felipe Trujilo Amanda;SUP.04872 (SIGT4);4;SISTEMAS DE INFORMAÇÕES GERENCIAIS;Regular
160;SC3000800317;Felipe Trujilo Amanda;SUP.04876 (RC2T5);5;REDES DE COMPUTADORES II;Regular
161;SC3000800317;Felipe Trujilo Amanda;SUP.04875 (POOT5);5;PROGRAMAÇÃO ORIENTADA OBJETO;Regular
162;SC3000800317;Felipe Trujilo Amanda;SUP.04874 (MP1T5);5;METODOLOGIA DE PESQUISA CIENTÍFICA E TECNOLÓGICO I;Regular
163;SC3000800317;Felipe Trujilo Amanda;SUP.04873 (DW1T5);5;DESENVOLVIMENTO PARA WEB I;Regular
164;SC3000800317;Felipe Trujilo Amanda;SUP.04881 (SEGT6);6;SEGURANÇA E AUDITORIA DE SISTEMAS;Regular
165;SC3000800317;Felipe Trujilo Amanda;SUP.04878 (GCET6);6;GESTÃO DE CARREIRA E EMPREENDEDORISMO;Regular
166;SC3000800317;Felipe Trujilo Amanda;SUP.04879 (MP2T6);6;METODOLOGIA DE PESQUISA CIENTÍFICA E TECNOLÓGICO II;Regular
167;SC3000800317;Felipe Trujilo Amanda;SUP.04880 (PRJT6);6;PROJETO DE SISTEMAS;Regular
168;SC3000800317;Felipe Trujilo Amanda;SUP.04877 (DW2T6);6;DESENVOLVIMENTO PARA WEB II;Regular
169;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07971 (ARCS1);1;Arquitetura e Organização de Computadores;Regular
170;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07974 (INWS1);1;Introdução a Web;Regular
171;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07970 (AP1S1);1;Algoritmos e Programação I;Regular
172;SC3006344317;Vagner Miranda Allan Vinícius;SUP.08006 (ADMS1);1;Introdução à Administração;Regular
173;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07975 (IG1S1);1;Inglês para Computação I;Regular
174;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07972 (CE1S1);1;Comunicação e Expressão I;Regular
175;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07973 (MATS1);1;Fundamentos da Matemática;Regular
176;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07976 (AP2S2);2;Algoritmos e Programação II;Regular
177;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07977 (CE2S2);2;Comunicação e Expressão II;Regular
178;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07979 (MACS2);2;Matemática para a Computação;Regular
179;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07982 (PW1S2);2;Programação para Web I;Regular
180;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07978 (IG2S2);2;Inglês para Computação II;Regular
181;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07980 (SOPS2);2;Sistemas Operacionais;Regular
182;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07981 (SINS2);2;Sistemas de Informação;Regular
183;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07985 (ESDS3);3;Estrutura de Dados;Regular
184;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07986 (POOS3);3;Programação Orientada a Objetos;Regular
185;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07983 (BD1S3);3;Banco de Dados I;Regular
186;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07987 (PW2S3);3;Programação para Web II;Regular
187;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07984 (ESWS3);3;Engenharia de Software;Regular
188;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07992 (PW3S4);4;Programação para a Web III;Regular
189;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07988 (BD2S4);4;Banco de Dados II;Regular
190;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07991 (MPCS4);4;Metodologia de Pesquisa;Regular
191;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07993 (RC1S4);4;Redes de Computadores I;Regular
192;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07989 (DOOS4);4;Desenvolvimento Orientados a Objetos;Regular
193;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07990 (IHCS4);4;Interface Humano-Computador;Regular
194;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07996 (PDMS5);5;Programação para Dispositivos Móveis;Regular
195;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07998 (RC2S5);5;Redes de Computadores II;Regular
196;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07997 (PW4S5);5;Programação para Web IV;Regular
197;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07994 (GPSS5);5;Gestão de Projetos de Software;Regular
198;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07999 (TC1S5);5;Tópicos em Computação I;Regular
199;SC3006344317;Vagner Miranda Allan Vinícius;SUP.07995 (ESTS5);5;Probabilidade e Estatística;Regular
200;SC3006344317;Vagner Miranda Allan Vinícius;SUP.08002 (FAIS6);6;Finanças e Análise de Investimentos;Regular
201;SC3006344317;Vagner Miranda Allan Vinícius;SUP.08005 (TC2S6);6;Tópicos em Computação II;Regular
202;SC3006344317;Vagner Miranda Allan Vinícius;SUP.08001 (CSSS6);6;Computação, Sociedade e Sustentabilidade;Regular
203;SC3006344317;Vagner Miranda Allan Vinícius;SUP.08000 (SEGS6);6;Auditoria e Segurança de Sistemas;Regular
204;SC3006344317;Vagner Miranda Allan Vinícius;SUP.08004 (PRSS6);6;Projeto de Sistemas;Regular
205;SC3006344317;Vagner Miranda Allan Vinícius;SUP.08003 (EMPS6);6;Empreendedorismo;Regular
206;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04854 (FMTT1);1;FUNDAMENTOS DE MATEMÁTICA;Regular
207;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04856 (IGTT1);1;INGLÊS TÉCNICO;Regular
208;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04862 (LP1T2);2;LINGUAGEM DE PROGRAMAÇÃO I;Regular
209;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04863 (BD2T3);3;BANCO DE DADOS II;Regular
210;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04867 (PEST3);3;ESTATÍSTICA;Regular
211;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04864 (EPOT3);3;ESTRUTURA DE DADOS, PESQUISA E ORDENAÇÃO;Regular
212;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04871 (RC1T4);4;REDES DE COMPUTADORES I;Regular
213;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04875 (POOT5);5;PROGRAMAÇÃO ORIENTADA OBJETO;Regular
214;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04873 (DW1T5);5;DESENVOLVIMENTO PARA WEB I;Regular
215;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04876 (RC2T5);5;REDES DE COMPUTADORES II;Regular
216;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04874 (MP1T5);5;METODOLOGIA DE PESQUISA CIENTÍFICA E TECNOLÓGICO I;Regular
217;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04877 (DW2T6);6;DESENVOLVIMENTO PARA WEB II;Regular
218;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04881 (SEGT6);6;SEGURANÇA E AUDITORIA DE SISTEMAS;Regular
219;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04878 (GCET6);6;GESTÃO DE CARREIRA E EMPREENDEDORISMO;Regular
220;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04880 (PRJT6);6;PROJETO DE SISTEMAS;Regular
221;SC1702432317;Júnior Araujo Leonardo Dourado;SUP.04879 (MP2T6);6;METODOLOGIA DE PESQUISA CIENTÍFICA E TECNOLÓGICO II;Regular
222;SC1401327317;Laco Ribaldo Lucas;SUP.04853 (CMET1);1;COMUNICAÇÃO E EXPRESSÃO;Regular
223;SC1401327317;Laco Ribaldo Lucas;SUP.04880 (PRJT6);6;PROJETO DE SISTEMAS;Regular
224;SC3006280317;DENILSON SOUSA Willer;SUP.07971 (ARCS1);1;Arquitetura e Organização de Computadores;Regular
225;SC3006280317;DENILSON SOUSA Willer;SUP.07974 (INWS1);1;Introdução a Web;Regular
226;SC3006280317;DENILSON SOUSA Willer;SUP.07970 (AP1S1);1;Algoritmos e Programação I;Regular
227;SC3006280317;DENILSON SOUSA Willer;SUP.08006 (ADMS1);1;Introdução à Administração;Regular
228;SC3006280317;DENILSON SOUSA Willer;SUP.07975 (IG1S1);1;Inglês para Computação I;Regular
229;SC3006280317;DENILSON SOUSA Willer;SUP.07972 (CE1S1);1;Comunicação e Expressão I;Regular
230;SC3006280317;DENILSON SOUSA Willer;SUP.07973 (MATS1);1;Fundamentos da Matemática;Regular
231;SC3006280317;DENILSON SOUSA Willer;SUP.07976 (AP2S2);2;Algoritmos e Programação II;Regular
232;SC3006280317;DENILSON SOUSA Willer;SUP.07977 (CE2S2);2;Comunicação e Expressão II;Regular
233;SC3006280317;DENILSON SOUSA Willer;SUP.07979 (MACS2);2;Matemática para a Computação;Regular
234;SC3006280317;DENILSON SOUSA Willer;SUP.07982 (PW1S2);2;Programação para Web I;Regular
235;SC3006280317;DENILSON SOUSA Willer;SUP.07978 (IG2S2);2;Inglês para Computação II;Regular
236;SC3006280317;DENILSON SOUSA Willer;SUP.07980 (SOPS2);2;Sistemas Operacionais;Regular
237;SC3006280317;DENILSON SOUSA Willer;SUP.07981 (SINS2);2;Sistemas de Informação;Regular
238;SC3006280317;DENILSON SOUSA Willer;SUP.07985 (ESDS3);3;Estrutura de Dados;Regular
239;SC3006280317;DENILSON SOUSA Willer;SUP.07986 (POOS3);3;Programação Orientada a Objetos;Regular
240;SC3006280317;DENILSON SOUSA Willer;SUP.07983 (BD1S3);3;Banco de Dados I;Regular
241;SC3006280317;DENILSON SOUSA Willer;SUP.07987 (PW2S3);3;Programação para Web II;Regular
242;SC3006280317;DENILSON SOUSA Willer;SUP.07984 (ESWS3);3;Engenharia de Software;Regular
243;SC3006280317;DENILSON SOUSA Willer;SUP.07992 (PW3S4);4;Programação para a Web III;Regular
244;SC3006280317;DENILSON SOUSA Willer;SUP.07988 (BD2S4);4;Banco de Dados II;Regular
